country,year,expenditure_usd,currency_basis,source
Bahrain,2008,910686289.8522435,Constant (2024) US$,sipri
Bahrain,2009,1019119222.7198099,Constant (2024) US$,sipri
Bahrain,2010,1017163505.5198218,Constant (2024) US$,sipri
Bahrain,2011,1252310915.343187,Constant (2024) US$,sipri
Bahrain,2012,1394016909.764748,Constant (2024) US$,sipri
Bahrain,2013,1538320440.2559915,Constant (2024) US$,sipri
Bahrain,2014,1640610439.2835453,Constant (2024) US$,sipri
Bahrain,2015,1574532529.4333339,Constant (2024) US$,sipri
Bahrain,2016,1599312694.9579396,Constant (2024) US$,sipri
Bahrain,2017,1605914279.317278,Constant (2024) US$,sipri
Bahrain,2018,1567887444.1083972,Constant (2024) US$,sipri
Bahrain,2019,1582811788.2147887,Constant (2024) US$,sipri
Bahrain,2020,1461290631.7568145,Constant (2024) US$,sipri
Bahrain,2021,1504440888.3924718,Constant (2024) US$,sipri
Bahrain,2022,1613969016.1007683,Constant (2024) US$,sipri
Bahrain,2023,1637313724.0212164,Constant (2024) US$,sipri
Bahrain,2024,1383973404.255319,Constant (2024) US$,sipri
Bahrain,2025,1463753471.3725266,Constant (2024) US$,sipri
Bangladesh,1973,207875087.3713739,Constant (2024) US$,sipri
Bangladesh,1974,235171328.1583278,Constant (2024) US$,sipri
Bangladesh,1975,241486709.91910553,Constant (2024) US$,sipri
Bangladesh,1976,427396681.85458714,Constant (2024) US$,sipri
Bangladesh,1977,515366979.37335473,Constant (2024) US$,sipri
Bangladesh,1978,459726146.2095258,Constant (2024) US$,sipri
Bangladesh,1979,436541792.708218,Constant (2024) US$,sipri
Bangladesh,1980,459189833.41376287,Constant (2024) US$,sipri
Bangladesh,1981,485665889.16060305,Constant (2024) US$,sipri
Bangladesh,1982,561229876.4366394,Constant (2024) US$,sipri
Bangladesh,1983,715784702.9611593,Constant (2024) US$,sipri
Bangladesh,1984,703816873.1475928,Constant (2024) US$,sipri
Bangladesh,1985,647680617.7413001,Constant (2024) US$,sipri
Bangladesh,1986,706216225.3395485,Constant (2024) US$,sipri
Bangladesh,1987,758130450.9362346,Constant (2024) US$,sipri
Bangladesh,1988,833323756.4103677,Constant (2024) US$,sipri
Bangladesh,1989,911758612.7325044,Constant (2024) US$,sipri
Bangladesh,1990,906298679.4691725,Constant (2024) US$,sipri
Bangladesh,1991,923133123.4618334,Constant (2024) US$,sipri
Bangladesh,1992,1062332018.0649357,Constant (2024) US$,sipri
Bangladesh,1993,1153663939.874493,Constant (2024) US$,sipri
Bangladesh,1994,1293799986.8905108,Constant (2024) US$,sipri
Bangladesh,1995,1330939899.5081217,Constant (2024) US$,sipri
Bangladesh,1996,1390000415.883358,Constant (2024) US$,sipri
Bangladesh,1997,1479419158.7656083,Constant (2024) US$,sipri
Bangladesh,1998,1500522790.6174977,Constant (2024) US$,sipri
Bangladesh,1999,1555451197.3187134,Constant (2024) US$,sipri
Bangladesh,2000,1624024659.6111255,Constant (2024) US$,sipri
Bangladesh,2001,1622739900.8518543,Constant (2024) US$,sipri
Bangladesh,2002,1574328834.945623,Constant (2024) US$,sipri
Bangladesh,2003,1579207876.4076803,Constant (2024) US$,sipri
Bangladesh,2004,1609137327.0716534,Constant (2024) US$,sipri
Bangladesh,2005,1631229389.3842702,Constant (2024) US$,sipri
Bangladesh,2006,1755774994.9669437,Constant (2024) US$,sipri
Bangladesh,2007,1847741291.905236,Constant (2024) US$,sipri
Bangladesh,2008,1825572829.836732,Constant (2024) US$,sipri
Bangladesh,2009,2129862822.9251034,Constant (2024) US$,sipri
Bangladesh,2010,2564719569.42384,Constant (2024) US$,sipri
Bangladesh,2011,2718145537.168313,Constant (2024) US$,sipri
Bangladesh,2012,2859443553.7947693,Constant (2024) US$,sipri
Bangladesh,2013,2849526601.9554167,Constant (2024) US$,sipri
Bangladesh,2014,3045745009.572247,Constant (2024) US$,sipri
Bangladesh,2015,3440693838.190675,Constant (2024) US$,sipri
Bangladesh,2016,3781484069.9619126,Constant (2024) US$,sipri
Bangladesh,2017,3684469757.9463277,Constant (2024) US$,sipri
Bangladesh,2018,4056688673.7122426,Constant (2024) US$,sipri
Bangladesh,2019,4631893390.125378,Constant (2024) US$,sipri
Bangladesh,2020,4709957055.76624,Constant (2024) US$,sipri
Bangladesh,2021,4665560781.137601,Constant (2024) US$,sipri
Bangladesh,2022,4132693351.368988,Constant (2024) US$,sipri
Bangladesh,2023,3746099063.8817396,Constant (2024) US$,sipri
Bangladesh,2024,3747468058.0776033,Constant (2024) US$,sipri
Bangladesh,2025,3664880861.0178905,Constant (2024) US$,sipri
Belarus,1992,241901417.99843264,Constant (2024) US$,sipri
Belarus,1993,343725799.36284363,Constant (2024) US$,sipri
Belarus,1994,345189981.98870087,Constant (2024) US$,sipri
Belarus,1995,136205198.9587873,Constant (2024) US$,sipri
Belarus,1996,104550247.2715403,Constant (2024) US$,sipri
Belarus,1997,171113977.16682717,Constant (2024) US$,sipri
Belarus,1998,160135885.6384686,Constant (2024) US$,sipri
Belarus,1999,160254470.34920633,Constant (2024) US$,sipri
Belarus,2000,177466323.150347,Constant (2024) US$,sipri
Belarus,2001,221110133.83035535,Constant (2024) US$,sipri
Belarus,2002,229860049.33888525,Constant (2024) US$,sipri
Belarus,2003,232336959.87761447,Constant (2024) US$,sipri
Belarus,2004,281199315.9851317,Constant (2024) US$,sipri
Belarus,2005,365948972.5976712,Constant (2024) US$,sipri
Belarus,2006,475316714.9679449,Constant (2024) US$,sipri
Belarus,2007,518609971.41050845,Constant (2024) US$,sipri
Belarus,2008,531470296.0860016,Constant (2024) US$,sipri
Belarus,2009,470553993.2241599,Constant (2024) US$,sipri
Belarus,2010,529398884.0068954,Constant (2024) US$,sipri
Belarus,2011,568453034.4866463,Constant (2024) US$,sipri
Belarus,2012,638795224.1478952,Constant (2024) US$,sipri
Belarus,2013,683632935.9730179,Constant (2024) US$,sipri
Belarus,2014,570337382.1307168,Constant (2024) US$,sipri
Belarus,2015,611999379.8646709,Constant (2024) US$,sipri
Belarus,2016,773504706.5331464,Constant (2024) US$,sipri
Belarus,2017,731787147.2774695,Constant (2024) US$,sipri
Belarus,2018,904787526.5906857,Constant (2024) US$,sipri
Belarus,2019,856894203.9352204,Constant (2024) US$,sipri
Belarus,2020,906584714.8174509,Constant (2024) US$,sipri
Belarus,2021,951991171.9813539,Constant (2024) US$,sipri
Belarus,2022,1079607225.6925538,Constant (2024) US$,sipri
Belarus,2023,1369522898.5790486,Constant (2024) US$,sipri
Belarus,2024,1503722053.7912402,Constant (2024) US$,sipri
Belarus,2025,1827645680.5463927,Constant (2024) US$,sipri
Belgium,1949,2433266977.22574,Constant (2024) US$,sipri
Belgium,1950,2454527609.3423295,Constant (2024) US$,sipri
Belgium,1951,3632421907.5515,Constant (2024) US$,sipri
Belgium,1952,5368001748.760568,Constant (2024) US$,sipri
Belgium,1953,5344123376.679265,Constant (2024) US$,sipri
Belgium,1954,5513130102.24265,Constant (2024) US$,sipri
Belgium,1955,4566309612.511476,Constant (2024) US$,sipri
Belgium,1956,4439906834.951782,Constant (2024) US$,sipri
Belgium,1957,4629516407.068716,Constant (2024) US$,sipri
Belgium,1958,4559807142.963771,Constant (2024) US$,sipri
Belgium,1959,4596548641.358927,Constant (2024) US$,sipri
Belgium,1960,4698880512.531394,Constant (2024) US$,sipri
Belgium,1961,4750253700.4045105,Constant (2024) US$,sipri
Belgium,1962,5055667014.322817,Constant (2024) US$,sipri
Belgium,1963,5211431450.627952,Constant (2024) US$,sipri
Belgium,1964,5592787731.685407,Constant (2024) US$,sipri
Belgium,1965,5414195683.377445,Constant (2024) US$,sipri
Belgium,1966,5847606206.558662,Constant (2024) US$,sipri
Belgium,1967,6131323182.903991,Constant (2024) US$,sipri
Belgium,1968,6347648158.077481,Constant (2024) US$,sipri
Belgium,1969,6390108772.469492,Constant (2024) US$,sipri
Belgium,1970,6811433493.734042,Constant (2024) US$,sipri
Belgium,1971,7098462341.852276,Constant (2024) US$,sipri
Belgium,1972,7481874828.14707,Constant (2024) US$,sipri
Belgium,1973,7823453360.725141,Constant (2024) US$,sipri
Belgium,1974,7933108494.291589,Constant (2024) US$,sipri
Belgium,1975,8638162972.628149,Constant (2024) US$,sipri
Belgium,1976,9090389952.34485,Constant (2024) US$,sipri
Belgium,1977,9324701698.565746,Constant (2024) US$,sipri
Belgium,1978,9947322866.836098,Constant (2024) US$,sipri
Belgium,1979,10166175535.373688,Constant (2024) US$,sipri
Belgium,1980,10363197859.683847,Constant (2024) US$,sipri
Belgium,1981,10454993971.077862,Constant (2024) US$,sipri
Belgium,1982,10108454435.475864,Constant (2024) US$,sipri
Belgium,1983,9707877849.75328,Constant (2024) US$,sipri
Belgium,1984,9295297055.311108,Constant (2024) US$,sipri
Belgium,1985,9186926631.614227,Constant (2024) US$,sipri
Belgium,1986,9566015264.920734,Constant (2024) US$,sipri
Belgium,1987,9626725875.20952,Constant (2024) US$,sipri
Belgium,1988,9223703820.69919,Constant (2024) US$,sipri
Belgium,1989,9080762289.27301,Constant (2024) US$,sipri
Belgium,1990,8908977997.268888,Constant (2024) US$,sipri
Belgium,1991,8783009382.120811,Constant (2024) US$,sipri
Belgium,1992,7211802719.186872,Constant (2024) US$,sipri
Belgium,1993,6848408329.605618,Constant (2024) US$,sipri
Belgium,1994,6810947111.050654,Constant (2024) US$,sipri
Belgium,1995,6671856663.673301,Constant (2024) US$,sipri
Belgium,1996,6544945815.692548,Constant (2024) US$,sipri
Belgium,1997,6462641108.608876,Constant (2024) US$,sipri
Belgium,1998,6460852174.100704,Constant (2024) US$,sipri
Belgium,1999,6545035782.37166,Constant (2024) US$,sipri
Belgium,2000,6544575392.711694,Constant (2024) US$,sipri
Belgium,2001,6256854117.818973,Constant (2024) US$,sipri
Belgium,2002,6067043411.869637,Constant (2024) US$,sipri
Belgium,2003,6132881779.878222,Constant (2024) US$,sipri
Belgium,2004,6005150836.055742,Constant (2024) US$,sipri
Belgium,2005,5786478810.58352,Constant (2024) US$,sipri
Belgium,2006,5741501383.76725,Constant (2024) US$,sipri
Belgium,2007,6195350188.076629,Constant (2024) US$,sipri
Belgium,2008,6754186469.502871,Constant (2024) US$,sipri
Belgium,2009,6361556428.486339,Constant (2024) US$,sipri
Belgium,2010,6092945177.182776,Constant (2024) US$,sipri
Belgium,2011,5879134818.133758,Constant (2024) US$,sipri
Belgium,2012,5813618408.818746,Constant (2024) US$,sipri
Belgium,2013,5665297588.40949,Constant (2024) US$,sipri
Belgium,2014,5573459128.334844,Constant (2024) US$,sipri
Belgium,2015,5366710163.457,Constant (2024) US$,sipri
Belgium,2016,5344779238.635969,Constant (2024) US$,sipri
Belgium,2017,5348169383.822959,Constant (2024) US$,sipri
Belgium,2018,5464998288.992744,Constant (2024) US$,sipri
Belgium,2019,5587289253.02989,Constant (2024) US$,sipri
Belgium,2020,6083908813.417305,Constant (2024) US$,sipri
Belgium,2021,6716843222.756323,Constant (2024) US$,sipri
Belgium,2022,7609696394.4797535,Constant (2024) US$,sipri
Belgium,2023,7883828866.580149,Constant (2024) US$,sipri
Belgium,2024,8566824934.062506,Constant (2024) US$,sipri
Belgium,2025,13593675607.087187,Constant (2024) US$,sipri
Belize,1981,5402959.741941215,Constant (2024) US$,sipri
Belize,1982,6267414.628268148,Constant (2024) US$,sipri
Belize,1983,6717110.261084567,Constant (2024) US$,sipri
Belize,1984,7295822.845427173,Constant (2024) US$,sipri
Belize,1985,6881986.363662845,Constant (2024) US$,sipri
Belize,1989,8480980.60424577,Constant (2024) US$,sipri
Belize,1990,9010291.573135987,Constant (2024) US$,sipri
Belize,1991,8874885.405730011,Constant (2024) US$,sipri
Belize,1992,9691295.803842342,Constant (2024) US$,sipri
Belize,1993,11063435.85391742,Constant (2024) US$,sipri
Belize,1994,13898826.639223972,Constant (2024) US$,sipri
Belize,1995,13770979.092327647,Constant (2024) US$,sipri
Belize,1996,12855377.072754096,Constant (2024) US$,sipri
Belize,1997,14989472.933640951,Constant (2024) US$,sipri
Belize,2000,10503716.21600959,Constant (2024) US$,sipri
Belize,2001,10615785.883340117,Constant (2024) US$,sipri
Belize,2002,10696629.324347546,Constant (2024) US$,sipri
Belize,2003,11418666.142719595,Constant (2024) US$,sipri
Belize,2004,11904395.540764198,Constant (2024) US$,sipri
Belize,2005,13591534.65170812,Constant (2024) US$,sipri
Belize,2006,16780095.513618216,Constant (2024) US$,sipri
Belize,2007,18370691.11947817,Constant (2024) US$,sipri
Belize,2008,23489334.53718197,Constant (2024) US$,sipri
Belize,2009,21911414.056664646,Constant (2024) US$,sipri
Belize,2010,19284969.524564173,Constant (2024) US$,sipri
Belize,2011,19078652.934176575,Constant (2024) US$,sipri
Belize,2012,18592881.96005845,Constant (2024) US$,sipri
Belize,2013,21609918.12438721,Constant (2024) US$,sipri
Belize,2014,23921230.930722147,Constant (2024) US$,sipri
Belize,2015,23887733.931593522,Constant (2024) US$,sipri
Belize,2016,26131613.152555883,Constant (2024) US$,sipri
Belize,2017,27433160.73803547,Constant (2024) US$,sipri
Belize,2018,27697742.218183175,Constant (2024) US$,sipri
Belize,2019,28929697.806293283,Constant (2024) US$,sipri
Belize,2020,30787846.412065458,Constant (2024) US$,sipri
Belize,2021,30599875.836594727,Constant (2024) US$,sipri
Belize,2022,29980449.81865523,Constant (2024) US$,sipri
Belize,2023,33559087.86703993,Constant (2024) US$,sipri
Belize,2024,35184762.5,Constant (2024) US$,sipri
Belize,2025,32856854.107270885,Constant (2024) US$,sipri
Benin,1970,16933268.57041255,Constant (2024) US$,sipri
Benin,1971,16920641.619164158,Constant (2024) US$,sipri
Benin,1972,18472656.62226824,Constant (2024) US$,sipri
Benin,1973,20054008.481919073,Constant (2024) US$,sipri
Benin,1974,18965810.906083286,Constant (2024) US$,sipri
Benin,1975,18050164.562356684,Constant (2024) US$,sipri
Benin,1976,15765110.149278164,Constant (2024) US$,sipri
Benin,1977,20885012.370784756,Constant (2024) US$,sipri
Benin,1978,14912542.582063079,Constant (2024) US$,sipri
Benin,1979,26429226.01622662,Constant (2024) US$,sipri
Benin,1980,31770395.071239766,Constant (2024) US$,sipri
Benin,1981,29498255.481585808,Constant (2024) US$,sipri
Benin,1982,33021942.39776845,Constant (2024) US$,sipri
Benin,1983,43750029.34599426,Constant (2024) US$,sipri
Benin,1984,54387503.577902526,Constant (2024) US$,sipri
Benin,1985,51566792.3428364,Constant (2024) US$,sipri
Benin,1986,52508196.00924697,Constant (2024) US$,sipri
Benin,1987,62578746.375110716,Constant (2024) US$,sipri
Benin,1988,62191497.077907674,Constant (2024) US$,sipri
Benin,1989,51553425.07023126,Constant (2024) US$,sipri
Benin,1990,50061581.78602362,Constant (2024) US$,sipri
Benin,1999,31035943.76504668,Constant (2024) US$,sipri
Benin,2000,27991336.507742345,Constant (2024) US$,sipri
Benin,2001,25069626.616513483,Constant (2024) US$,sipri
Benin,2002,46117131.47452888,Constant (2024) US$,sipri
Benin,2003,50343514.0396669,Constant (2024) US$,sipri
Benin,2004,54866546.20102902,Constant (2024) US$,sipri
Benin,2005,55633163.58946818,Constant (2024) US$,sipri
Benin,2006,55612988.0816627,Constant (2024) US$,sipri
Benin,2008,60255145.730321445,Constant (2024) US$,sipri
Benin,2012,73433873.78846292,Constant (2024) US$,sipri
Benin,2013,77796597.29289114,Constant (2024) US$,sipri
Benin,2014,84645731.62472934,Constant (2024) US$,sipri
Benin,2015,98761564.2936054,Constant (2024) US$,sipri
Benin,2016,87379466.612468,Constant (2024) US$,sipri
Benin,2017,123545444.6524712,Constant (2024) US$,sipri
Benin,2018,90639899.9254118,Constant (2024) US$,sipri
Benin,2019,72668089.75304802,Constant (2024) US$,sipri
Benin,2020,73042060.2647881,Constant (2024) US$,sipri
Benin,2021,93879183.25470802,Constant (2024) US$,sipri
Benin,2022,117601887.45777668,Constant (2024) US$,sipri
Benin,2023,150842486.63594955,Constant (2024) US$,sipri
Benin,2024,167317204.23996866,Constant (2024) US$,sipri
Benin,2025,203740814.579373,Constant (2024) US$,sipri
Bolivia,1953,61229625.262206286,Constant (2024) US$,sipri
Bolivia,1955,41788134.85951693,Constant (2024) US$,sipri
Bolivia,1956,30923448.417951483,Constant (2024) US$,sipri
Bolivia,1957,35496254.40443241,Constant (2024) US$,sipri
Bolivia,1961,57724632.402432516,Constant (2024) US$,sipri
Bolivia,1962,57393548.33160964,Constant (2024) US$,sipri
Bolivia,1963,71248512.5145536,Constant (2024) US$,sipri
Bolivia,1968,90645821.67443587,Constant (2024) US$,sipri
Bolivia,1969,93827399.38802297,Constant (2024) US$,sipri
Bolivia,1970,123640033.7321281,Constant (2024) US$,sipri
Bolivia,1971,112698615.4354262,Constant (2024) US$,sipri
Bolivia,1972,154514396.79160458,Constant (2024) US$,sipri
Bolivia,1973,180528564.62332085,Constant (2024) US$,sipri
Bolivia,1974,208657213.377743,Constant (2024) US$,sipri
Bolivia,1975,283325757.1341186,Constant (2024) US$,sipri
Bolivia,1976,310537096.15125513,Constant (2024) US$,sipri
Bolivia,1977,315115752.7757446,Constant (2024) US$,sipri
Bolivia,1978,380728274.9214712,Constant (2024) US$,sipri
Bolivia,1979,397519719.62947315,Constant (2024) US$,sipri
Bolivia,1980,430863024.0831422,Constant (2024) US$,sipri
Bolivia,1981,489538977.9949186,Constant (2024) US$,sipri
Bolivia,1982,296598442.2649691,Constant (2024) US$,sipri
Bolivia,1983,207605348.10456032,Constant (2024) US$,sipri
Bolivia,1984,327190013.48288894,Constant (2024) US$,sipri
Bolivia,1985,351367744.0527483,Constant (2024) US$,sipri
Bolivia,1986,288642750.69155174,Constant (2024) US$,sipri
Bolivia,1987,299766364.34767747,Constant (2024) US$,sipri
Bolivia,1988,265694492.5706403,Constant (2024) US$,sipri
Bolivia,1989,289153316.9516252,Constant (2024) US$,sipri
Bolivia,1990,392234043.4025455,Constant (2024) US$,sipri
Bolivia,1991,381991480.68811667,Constant (2024) US$,sipri
Bolivia,1992,365643422.61885816,Constant (2024) US$,sipri
Bolivia,1993,286239342.3055853,Constant (2024) US$,sipri
Bolivia,1994,352062180.01132756,Constant (2024) US$,sipri
Bolivia,1995,347134624.5020034,Constant (2024) US$,sipri
Bolivia,1996,340792455.30464095,Constant (2024) US$,sipri
Bolivia,1997,413204416.46223956,Constant (2024) US$,sipri
Bolivia,1998,510709723.55062294,Constant (2024) US$,sipri
Bolivia,1999,407579640.907779,Constant (2024) US$,sipri
Bolivia,2000,406297412.023693,Constant (2024) US$,sipri
Bolivia,2001,465984444.29785305,Constant (2024) US$,sipri
Bolivia,2002,417307734.5198323,Constant (2024) US$,sipri
Bolivia,2003,475414982.8030489,Constant (2024) US$,sipri
Bolivia,2004,452580283.5837298,Constant (2024) US$,sipri
Bolivia,2005,430084222.3509836,Constant (2024) US$,sipri
Bolivia,2006,419510680.23054016,Constant (2024) US$,sipri
Bolivia,2007,440025604.0450203,Constant (2024) US$,sipri
